EVNTSRC_ID,HIER3_ID,HIER321_ID,EVENT_TIME,MSISDN,IMSI,TAC,MANUFACTURER,MARKETING_NAME,EVENT_ID_DESC,EventResult,INTERNAL_CAUSE_CODE_DESC,FAULT_CODE_DESC,ADVICE,INTERNAL_CAUSE_CODE,FAULT_CODE,INTERNAL_LOCATION_CODE,BEARER_SERVICE_CODE,TELE_SERVICE_CODE,RAT_DESC,EVENT_SOURCE_NAME,HIERARCHY_3,HIERARCHY_1,VENDOR,CALL_ID_NUM,TYPE_OF_CALLING_SUB,CALLING_PARTY_NUM,CALLED_PARTY_NUM,CALLING_SUB_IMSI,CALLED_SUB_IMSI,CALLING_SUB_IMEI,CALLED_SUB_IMEI,MS_ROAMING_NUM,DISCONNECT_PARTY,CALL_DURATION,SEIZURE_TIME,ORIGINAL_CALLED_NUM,REDIRECT_NUM,REDIRECT_COUNTER,REDIRECT_IMSI,REDIRECT_SPN,CALL_POSITION,EOS_INFO,RECORD_SEQ_NUM,NETWORK_CALL_REFERENCE,MCC,MNC,RAC,LAC,SMS_RESULT_DESC,MSG_TYPE_INDICATOR_DESC,SMS_RESULT,MSG_TYPE_INDICATOR,CALLING_SUB_IMEISV,CALLED_SUB_IMEISV,ORIGINATING_NUM,DEST_NUM,SERVICE_CENTRE,ORIGINATING_TIME,DELIVERY_TIME,UNSUC_POSITION_REASON_DESC,LCS_CLIENT_TYPE_DESC,TYPE_LOCATION_REQ_DESC,UNSUC_POSITION_REASON,LCS_CLIENT_TYPE,TYPE_LOCATION_REQ,TARGET_MSISDN,TARGET_IMSI,TARGET_IMEI,LCS_CLIENT_ID,POSITION_DELIVERY
"997187346318555173","7987365290234492965","4681693052130933612","2011-08-17 09:32:29.536","460000123457143","460000123456790","33000253","Alcatel Radiotelephone (LAVAL)","Dirland Miniphone","mSOriginating","DROPPED","Destination out of service","Intercepted subscriber. B-subscriber category ICS = 1.","1. Redirection F, M. 2. ESS = Intercepted subscriber","8","4","13","18","33","GSM","MSS_3","BSC442","CELL88260","Ericsson","13885844","52","460000123457143","79614096","460000123456790",,"330002531234568",,,"2","54","2011-08-17 09:32:29.0",,,,,,"2","129","13885844","64291","460","00",,"883",,,,,,,,,,,,
"997187346318555173","7987365290234492965","4681693052130933612","2011-08-17 09:32:15.816","460000123457143","460000123456790","33000253","Alcatel Radiotelephone (LAVAL)","Dirland Miniphone","mSOriginating","BLOCKED","Number changed","Intercepted subscriber. B-subscriber category ICS = 1.","1. Redirection F, M. 2. ESS = Intercepted subscriber","7","4","10","18","33","GSM","MSS_3","BSC442","CELL88260","Ericsson","6880009","113","460000123457143","30749999","460000123456790",,"330002531234568",,,"1","51","2011-08-17 09:32:15.0",,,,,,"0","235","6880009","42688","460","00",,"883",,,,,,,,,,,,
"997187346318555173","7987365290234492965","4681693052130933612","2011-08-17 09:31:30.736","460000123457143","460000123456790","33000253","Alcatel Radiotelephone (LAVAL)","Dirland Miniphone","mSOriginating","SUCCESS","User busy","Intercepted subscriber. B-subscriber category ICS = 1.","1. Redirection F, M. 2. ESS = Intercepted subscriber","4","4","14","18","33","GSM","MSS_3","BSC442","CELL88260","Ericsson","7691443","16","460000123457143","43483303","460000123456790",,"330002531234568",,,"0","72","2011-08-17 09:31:29.0",,,,,,"2","86","7691443","255170","460","00",,"883",,,,,,,,,,,,
"997187346318555173","7987365290234492965","4681693052130933612","2011-08-17 14:43:30.88","460000123457143","460000123456790","33000253","Alcatel Radiotelephone (LAVAL)","Dirland Miniphone","mSTerminating","DROPPED","Destination out of service","Intercepted subscriber. B-subscriber category ICS = 1.","1. Redirection F, M. 2. ESS = Intercepted subscriber","8","4","2","18","33","GSM","MSS_3","BSC442","CELL88260","Ericsson","10762802","93","460000123457143","460000123457143",,"460000123456790",,"330002531234568","1665950","2","33","2011-08-17 14:43:30.0",,,,,,"2","185","10762802","634648","460","00",,"883",,,,,,,,,,,,
"997187346318555173","7987365290234492965","4681693052130933612","2011-08-17 14:43:16.88","460000123457143","460000123456790","33000253","Alcatel Radiotelephone (LAVAL)","Dirland Miniphone","mSTerminating","BLOCKED","Number changed","Intercepted subscriber. B-subscriber category ICS = 1.","1. Redirection F, M. 2. ESS = Intercepted subscriber","7","4","11","18","33","GSM","MSS_3","BSC442","CELL88260","Ericsson","7384686","63","460000123457143","460000123457143",,"460000123456790",,"330002531234568","114255924","1","91","2011-08-17 14:43:16.0",,,,,,"0","26","7384686","1054838","460","00",,"883",,,,,,,,,,,,
"997187346318555173","7987365290234492965","4681693052130933612","2011-08-17 14:42:35.656","460000123457143","460000123456790","33000253","Alcatel Radiotelephone (LAVAL)","Dirland Miniphone","mSTerminating","SUCCESS","User busy","Intercepted subscriber. B-subscriber category ICS = 1.","1. Redirection F, M. 2. ESS = Intercepted subscriber","4","4","1","18","33","GSM","MSS_3","BSC442","CELL88260","Ericsson","4831005","104","460000123457143","460000123457143",,"460000123456790",,"330002531234568","42859000","0","136","2011-08-17 14:42:30.0",,,,,,"2","205","4831005","429419","460","00",,"883",,,,,,,,,,,,
"997187346318555173",,,"2011-08-17 14:49:31.963","460000123457143","460000123456790",,,,"callForwarding","DROPPED","Destination out of service","Intercepted subscriber. B-subscriber category ICS = 1.","1. Redirection F, M. 2. ESS = Intercepted subscriber","8","4","1",,,,"MSS_3",,,,"6443654","79","56803294","460000123457143",,,,,"29176936","1","80","2011-08-17 14:49:31.0","90253119","41359458","2","460000123456790","154","2","154","6443654","141884","460","00",,,,,,,,,,,,,,
"997187346318555173",,,"2011-08-17 14:49:17.656","460000123457143","460000123456790",,,,"callForwarding","BLOCKED","Number changed","Intercepted subscriber. B-subscriber category ICS = 1.","1. Redirection F, M. 2. ESS = Intercepted subscriber","7","4","7",,,,"MSS_3",,,,"10299452","44","61340566","460000123457143",,,,,"98546848","2","86","2011-08-17 14:49:17.0","122490133","109983852","3","460000123456790","4","0","4","10299452","716455","460","00",,,,,,,,,,,,,,
"997187346318555173",,,"2011-08-17 14:48:31.776","460000123457143","460000123456790",,,,"callForwarding","SUCCESS","User busy","Intercepted subscriber. B-subscriber category ICS = 1.","1. Redirection F, M. 2. ESS = Intercepted subscriber","4","4","8",,,,"MSS_3",,,,"15603779","72","49440151","460000123457143",,,,,"27511086","2","17","2011-08-17 14:48:31.0","454440","12035596","6","460000123456790","227","2","227","15603779","1064496","460","00",,,,,,,,,,,,,,
"997187346318555173",,,"2011-08-17 14:53:32.916","460000123457143","460000123456790","33000253","Alcatel Radiotelephone (LAVAL)","Dirland Miniphone","roamingCallForwarding","DROPPED","Destination out of service","Intercepted subscriber. B-subscriber category ICS = 1.","1. Redirection F, M. 2. ESS = Intercepted subscriber","8","4","5",,,,"MSS_3",,,,"6610757","81","66429551","460000123457143",,"460000123456790",,"330002531234568","6949504","1","162","2011-08-17 14:53:32.0","25644979","30438759","3",,,"2","55","6610757","1060590","460","00",,,,,,,,,,,,,,
